2025-12-29 18:39:51,634 - app.services.search_service - WARNING - Recherche sémantique désactivée (sentence-transformers manquant)
2026-01-04 19:09:21,878 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 19:09:21,918 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 19:09:33,041 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-04 19:09:33,041 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 19:09:36,629 - fastapi - ERROR - Form data requires "python-multipart" to be installed. 
You can install "python-multipart" with: 

pip install python-multipart

2026-01-04 19:10:30,300 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 19:10:30,338 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 19:10:40,409 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-04 19:10:40,410 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 19:10:44,131 - app.main - INFO - ======================================================================
2026-01-04 19:10:44,435 - app.main - INFO - ======================================================================
2026-01-04 19:10:44,499 - app.main - INFO - ======================================================================
2026-01-04 19:41:12,384 - httpx - INFO - HTTP Request: GET http://localhost:8080/api/api/products?page=0&size=1 "HTTP/1.1 500 "
2026-01-04 19:41:12,399 - app.main - INFO - GET /api/health - 200 - 1086.33ms
2026-01-04 21:18:48,818 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 21:18:48,996 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 21:19:57,879 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-04 21:19:57,880 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 21:20:03,046 - app.main - INFO - ======================================================================
2026-01-04 21:20:03,405 - app.main - INFO - ======================================================================
2026-01-04 21:20:03,488 - app.main - INFO - ======================================================================
2026-01-04 22:04:22,572 - httpx - INFO - HTTP Request: GET http://localhost:8080/api/api/products?page=0&size=1 "HTTP/1.1 500 "
2026-01-04 22:04:22,590 - app.main - INFO - GET /api/health - 200 - 1261.42ms
2026-01-04 22:35:42,895 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 22:35:43,453 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 22:36:46,737 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 22:36:47,352 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 22:37:19,162 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-04 22:37:19,163 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 22:37:25,071 - app.main - INFO - ======================================================================
2026-01-04 22:37:25,650 - app.main - INFO - ======================================================================
2026-01-04 22:37:25,749 - app.main - INFO - ======================================================================
2026-01-04 22:37:25,794 - app.main - INFO - POST /api/etl/validate - 400 - 7.85ms
2026-01-04 22:37:25,795 - app.main - INFO - POST /api/etl/validate - 400 - 8.39ms
2026-01-04 22:37:53,363 - app.main - INFO - POST /api/etl/validate - 200 - 241.85ms
2026-01-04 22:38:09,820 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-04 22:38:09,821 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 22:38:13,811 - app.main - INFO - ======================================================================
2026-01-04 22:38:14,414 - app.main - INFO - ======================================================================
2026-01-04 22:38:14,615 - app.main - INFO - ======================================================================
2026-01-04 22:38:38,838 - app.main - INFO - GET /api/etl/jobs - 200 - 1.89ms
2026-01-04 22:38:46,287 - app.main - INFO - GET /api/etl/jobs - 200 - 0.92ms
2026-01-04 22:44:08,432 - httpx - INFO - HTTP Request: GET http://localhost:8080/api/api/products?page=0&size=1 "HTTP/1.1 500 "
2026-01-04 22:44:08,449 - app.main - INFO - GET /api/health - 200 - 1522.63ms
2026-01-04 22:44:17,526 - httpx - INFO - HTTP Request: GET http://localhost:8080/api/api/products?page=0&size=1 "HTTP/1.1 500 "
2026-01-04 22:44:17,531 - app.main - INFO - GET /api/health - 200 - 24.21ms
2026-01-04 22:45:18,809 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 22:45:18,911 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 22:45:41,520 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-04 22:45:41,521 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 22:48:35,240 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 22:48:35,385 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 22:49:03,247 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-04 22:49:03,248 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 22:49:09,821 - app.main - INFO - ======================================================================
2026-01-04 22:49:09,844 - app.main - INFO - [START] DEMARRAGE SERVICE PYTHON ML & ETL
2026-01-04 22:49:09,879 - app.main - INFO - ======================================================================
2026-01-04 22:49:09,882 - app.main - INFO - [DOCS] Documentation: http://localhost:5000/docs
2026-01-04 22:49:09,916 - app.main - INFO - [JAVA] Backend Java: http://localhost:8080/api
2026-01-04 22:49:09,925 - app.main - INFO - [EMB] Embeddings: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 22:49:09,944 - app.main - INFO - [LLM] Ollama: mistral
2026-01-04 22:49:09,950 - app.main - INFO - [LLM] HuggingFace: TinyLlama/TinyLlama-1.1B-Chat-v1.0
2026-01-04 22:49:09,959 - app.main - INFO - ======================================================================
2026-01-04 22:49:53,431 - app.main - INFO - [STOP] ARRET DU SERVICE
2026-01-04 22:50:17,475 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 22:50:17,701 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 22:50:48,727 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-04 22:50:48,732 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 22:50:54,848 - app.main - INFO - ======================================================================
2026-01-04 22:50:54,852 - app.main - INFO - [START] DEMARRAGE SERVICE PYTHON ML & ETL
2026-01-04 22:50:54,864 - app.main - INFO - ======================================================================
2026-01-04 22:50:54,865 - app.main - INFO - [DOCS] Documentation: http://localhost:5000/docs
2026-01-04 22:50:54,868 - app.main - INFO - [JAVA] Backend Java: http://localhost:8080/api
2026-01-04 22:50:54,872 - app.main - INFO - [EMB] Embeddings: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 22:50:54,880 - app.main - INFO - [LLM] Ollama: mistral
2026-01-04 22:50:54,883 - app.main - INFO - [LLM] HuggingFace: TinyLlama/TinyLlama-1.1B-Chat-v1.0
2026-01-04 22:50:54,889 - app.main - INFO - ======================================================================
2026-01-04 22:51:02,217 - app.main - INFO - [STOP] ARRET DU SERVICE
2026-01-04 22:51:28,173 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 22:51:28,267 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 22:51:53,260 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-04 22:51:53,261 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 22:51:57,281 - app.main - INFO - ======================================================================
2026-01-04 22:51:57,282 - app.main - INFO - [START] DEMARRAGE SERVICE PYTHON ML & ETL
2026-01-04 22:51:57,283 - app.main - INFO - ======================================================================
2026-01-04 22:51:57,284 - app.main - INFO - [DOCS] Documentation: http://localhost:5000/docs
2026-01-04 22:51:57,284 - app.main - INFO - [JAVA] Backend Java: http://localhost:8080/api
2026-01-04 22:51:57,285 - app.main - INFO - [EMB] Embeddings: sentence-transformers/all-MiniLM-L6-v2
2026-01-04 22:51:57,286 - app.main - INFO - [LLM] Ollama: mistral
2026-01-04 22:51:57,288 - app.main - INFO - [LLM] HuggingFace: TinyLlama/TinyLlama-1.1B-Chat-v1.0
2026-01-04 22:51:57,290 - app.main - INFO - ======================================================================
2026-01-04 23:28:29,204 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de prix chargÃ©
2026-01-04 23:28:29,268 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de demande chargÃ©
2026-01-04 23:28:29,325 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le bestseller chargÃ©
2026-01-04 23:28:29,367 - app.services.ml_service_v2 - INFO - âœ… Scaler chargÃ©
2026-01-04 23:28:29,406 - app.services.ml_service_v2 - INFO - âœ… Label encoders chargÃ©s
2026-01-04 23:28:29,441 - app.services.ml_service_v2 - INFO - âœ… Feature columns chargÃ©es
2026-01-04 23:28:29,442 - app.services.ml_service_v2 - INFO - ðŸ“Š ModÃ¨les ML chargÃ©s depuis data\models
2026-01-04 23:28:29,499 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-04 23:28:30,441 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-04 23:28:30,568 - app.services.ml_service_v2 - INFO - âœ… Index FAISS chargÃ©
2026-01-04 23:28:30,608 - app.services.ml_service_v2 - INFO - âœ… 513 product IDs chargÃ©s
2026-01-04 23:28:30,648 - app.services.ml_service_v2 - INFO - âœ… Embeddings shape: (513, 256)
2026-01-04 23:28:30,774 - app.services.ml_service_v2 - INFO - âœ… 513 produits chargÃ©s depuis data\uploads\amazon_dataset.csv
2026-01-05 01:06:17,896 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de prix chargÃ©
2026-01-05 01:06:17,984 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de demande chargÃ©
2026-01-05 01:06:18,056 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le bestseller chargÃ©
2026-01-05 01:06:18,109 - app.services.ml_service_v2 - INFO - âœ… Scaler chargÃ©
2026-01-05 01:06:18,159 - app.services.ml_service_v2 - INFO - âœ… Label encoders chargÃ©s
2026-01-05 01:06:18,204 - app.services.ml_service_v2 - INFO - âœ… Feature columns chargÃ©es
2026-01-05 01:06:18,205 - app.services.ml_service_v2 - INFO - ðŸ“Š ModÃ¨les ML chargÃ©s depuis data\models
2026-01-05 01:06:18,252 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-05 01:06:18,907 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-05 01:06:18,981 - app.services.ml_service_v2 - INFO - âœ… Index FAISS chargÃ©
2026-01-05 01:06:19,012 - app.services.ml_service_v2 - INFO - âœ… 513 product IDs chargÃ©s
2026-01-05 01:06:19,054 - app.services.ml_service_v2 - INFO - âœ… Embeddings shape: (513, 256)
2026-01-05 01:06:19,169 - app.services.ml_service_v2 - INFO - âœ… 513 produits chargÃ©s depuis data\uploads\amazon_dataset.csv
2026-01-05 01:07:43,346 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-05 01:07:43,347 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-05 01:07:50,138 - app.main - INFO - ======================================================================
2026-01-05 01:07:50,138 - app.main - INFO - [START] DEMARRAGE SERVICE PYTHON ML & ETL
2026-01-05 01:07:50,139 - app.main - INFO - ======================================================================
2026-01-05 01:07:50,139 - app.main - INFO - [DOCS] Documentation: http://localhost:5000/docs
2026-01-05 01:07:50,140 - app.main - INFO - [JAVA] Backend Java: http://localhost:8080/api
2026-01-05 01:07:50,141 - app.main - INFO - [EMB] Embeddings: sentence-transformers/all-MiniLM-L6-v2
2026-01-05 01:07:50,141 - app.main - INFO - [LLM] Ollama: mistral
2026-01-05 01:07:50,141 - app.main - INFO - [LLM] HuggingFace: TinyLlama/TinyLlama-1.1B-Chat-v1.0
2026-01-05 01:07:50,142 - app.main - INFO - ======================================================================
2026-01-05 01:10:13,341 - httpx - INFO - HTTP Request: GET http://localhost:8080/api/api/products?page=0&size=1 "HTTP/1.1 500 "
2026-01-05 01:10:13,350 - app.main - INFO - GET /api/health - 200 - 1123.70ms
2026-01-05 01:10:56,338 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de prix chargÃ©
2026-01-05 01:10:56,351 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de demande chargÃ©
2026-01-05 01:10:56,363 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le bestseller chargÃ©
2026-01-05 01:10:56,366 - app.services.ml_service_v2 - INFO - âœ… Scaler chargÃ©
2026-01-05 01:10:56,368 - app.services.ml_service_v2 - INFO - âœ… Label encoders chargÃ©s
2026-01-05 01:10:56,370 - app.services.ml_service_v2 - INFO - âœ… Feature columns chargÃ©es
2026-01-05 01:10:56,370 - app.services.ml_service_v2 - INFO - ðŸ“Š ModÃ¨les ML chargÃ©s depuis data\models
2026-01-05 01:10:56,373 - app.services.ml_service_v2 - INFO - âœ… Index FAISS chargÃ©
2026-01-05 01:10:56,375 - app.services.ml_service_v2 - INFO - âœ… 513 product IDs chargÃ©s
2026-01-05 01:10:56,378 - app.services.ml_service_v2 - INFO - âœ… Embeddings shape: (513, 256)
2026-01-05 01:10:56,403 - app.services.ml_service_v2 - INFO - âœ… 513 produits chargÃ©s depuis data\uploads\amazon_dataset.csv
2026-01-05 01:10:56,453 - app.services.ml_service_v2 - ERROR - Erreur prÃ©paration features: X has 4 features, but StandardScaler is expecting 3 features as input.
2026-01-05 01:10:56,457 - app.main - INFO - POST /api/ml/v2/predict/price - 200 - 143.61ms
2026-01-05 01:19:50,445 - httpx - INFO - HTTP Request: GET http://localhost:8080/api/api/products?page=0&size=1 "HTTP/1.1 500 "
2026-01-05 01:19:50,451 - app.main - INFO - GET /api/health - 200 - 51.66ms
2026-01-05 01:31:39,930 - app.main - INFO - [STOP] ARRET DU SERVICE
2026-01-05 01:31:55,364 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de prix chargÃ©
2026-01-05 01:31:55,477 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de demande chargÃ©
2026-01-05 01:31:55,532 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le bestseller chargÃ©
2026-01-05 01:31:55,543 - app.services.ml_service_v2 - INFO - âœ… Scaler chargÃ©
2026-01-05 01:31:55,548 - app.services.ml_service_v2 - INFO - âœ… Label encoders chargÃ©s
2026-01-05 01:31:55,562 - app.services.ml_service_v2 - INFO - âœ… Feature columns chargÃ©es
2026-01-05 01:31:55,563 - app.services.ml_service_v2 - INFO - ðŸ“Š ModÃ¨les ML chargÃ©s depuis data\models
2026-01-05 01:31:55,642 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-05 01:31:56,046 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-05 01:31:56,362 - app.services.ml_service_v2 - INFO - âœ… Index FAISS chargÃ©
2026-01-05 01:31:56,396 - app.services.ml_service_v2 - INFO - âœ… 513 product IDs chargÃ©s
2026-01-05 01:31:56,454 - app.services.ml_service_v2 - INFO - âœ… Embeddings shape: (513, 256)
2026-01-05 01:31:56,688 - app.services.ml_service_v2 - INFO - âœ… 513 produits chargÃ©s depuis data\uploads\amazon_dataset.csv
2026-01-05 01:32:13,930 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-05 01:32:13,930 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-05 01:32:17,489 - app.services.llm_service - INFO - [OK] Transformers disponible
2026-01-05 01:32:17,747 - app.main - INFO - ======================================================================
2026-01-05 01:32:17,747 - app.main - INFO - [START] DEMARRAGE SERVICE PYTHON ML & ETL
2026-01-05 01:32:17,748 - app.main - INFO - ======================================================================
2026-01-05 01:32:17,748 - app.main - INFO - [DOCS] Documentation: http://localhost:5000/docs
2026-01-05 01:32:17,748 - app.main - INFO - [JAVA] Backend Java: http://localhost:8080/api
2026-01-05 01:32:17,748 - app.main - INFO - [EMB] Embeddings: sentence-transformers/all-MiniLM-L6-v2
2026-01-05 01:32:17,749 - app.main - INFO - [LLM] Ollama: mistral
2026-01-05 01:32:17,749 - app.main - INFO - [LLM] HuggingFace: TinyLlama/TinyLlama-1.1B-Chat-v1.0
2026-01-05 01:32:17,751 - app.main - INFO - ======================================================================
2026-01-05 01:32:24,647 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de prix chargÃ©
2026-01-05 01:32:24,670 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de demande chargÃ©
2026-01-05 01:32:24,688 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le bestseller chargÃ©
2026-01-05 01:32:24,690 - app.services.ml_service_v2 - INFO - âœ… Scaler chargÃ©
2026-01-05 01:32:24,691 - app.services.ml_service_v2 - INFO - âœ… Label encoders chargÃ©s
2026-01-05 01:32:24,692 - app.services.ml_service_v2 - INFO - âœ… Feature columns chargÃ©es
2026-01-05 01:32:24,693 - app.services.ml_service_v2 - INFO - ðŸ“Š ModÃ¨les ML chargÃ©s depuis data\models
2026-01-05 01:32:24,707 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-01-05 01:32:24,742 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-01-05 01:32:24,758 - app.services.ml_service_v2 - INFO - âœ… Index FAISS chargÃ©
2026-01-05 01:32:24,759 - app.services.ml_service_v2 - INFO - âœ… 513 product IDs chargÃ©s
2026-01-05 01:32:24,760 - app.services.ml_service_v2 - INFO - âœ… Embeddings shape: (513, 256)
2026-01-05 01:32:24,781 - app.services.ml_service_v2 - INFO - âœ… 513 produits chargÃ©s depuis data\uploads\amazon_dataset.csv
2026-01-05 01:32:24,917 - app.services.ml_service - INFO - [OK] Scikit-learn disponible
2026-01-05 01:32:36,644 - app.services.search_service - INFO - [OK] Sentence Transformers disponible
2026-01-05 01:32:36,645 - app.services.search_service - INFO - [OK] FAISS disponible
2026-01-05 01:32:36,646 - app.services.search_service - INFO - [LOADING] Chargement du modele sentence-transformers/all-MiniLM-L6-v2...
2026-01-05 01:32:36,659 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-01-05 01:32:36,660 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-05 01:32:40,599 - app.services.search_service - INFO - [OK] Modele d'embeddings charge
2026-01-05 01:32:40,940 - app.services.llm_service - INFO - [OK] Transformers disponible
2026-01-05 01:32:41,259 - app.main - INFO - ======================================================================
2026-01-05 01:32:41,261 - app.main - INFO - [START] DEMARRAGE SERVICE PYTHON ML & ETL
2026-01-05 01:32:41,262 - app.main - INFO - ======================================================================
2026-01-05 01:32:41,263 - app.main - INFO - [DOCS] Documentation: http://localhost:5000/docs
2026-01-05 01:32:41,266 - app.main - INFO - [JAVA] Backend Java: http://localhost:8080/api
2026-01-05 01:32:41,273 - app.main - INFO - [EMB] Embeddings: sentence-transformers/all-MiniLM-L6-v2
2026-01-05 01:32:41,274 - app.main - INFO - [LLM] Ollama: mistral
2026-01-05 01:32:41,275 - app.main - INFO - [LLM] HuggingFace: TinyLlama/TinyLlama-1.1B-Chat-v1.0
2026-01-05 01:32:41,276 - app.main - INFO - ======================================================================
2026-01-05 01:36:46,906 - app.main - INFO - [STOP] ARRET DU SERVICE
2026-01-05 01:36:54,242 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de prix chargÃ©
2026-01-05 01:36:54,252 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le de demande chargÃ©
2026-01-05 01:36:54,263 - app.services.ml_service_v2 - INFO - âœ… ModÃ¨le bestseller chargÃ©
2026-01-05 01:36:54,264 - app.services.ml_service_v2 - INFO - âœ… Scaler chargÃ©
2026-01-05 01:36:54,265 - app.services.ml_service_v2 - INFO - âœ… Label encoders chargÃ©s
